WKT,OBJECTID,CHANGE_NUM,MINOR_CHAN,ACCESSIBIL,ACCESSORY_,STOP_ID,TRANS_LINK,STOP_STATU,STOP_TYPE,AUTH_CODE,AUTH_NAME,TRF_DISTRI,AWNING,BAY_CODE,BEARING_CO,BIKE_RACK,CURB,CURB_HEIGH,CURBPAINT,CURBPAINTL,CURRENT_NE,CF_CROSS_S,CF_DIST_FR,CF_INTERSE,DATE_CREAT,DATE_LAST_,DB_MOD_DAT,DISPLACEME,DIST_FROM_,EFFECTIVE_,FARE_ZONE,FRDOORLAND,FRDOORSIDE,HASTUS_CRO,IMT_CONNEC,IN_SERVICE,INFOSIGN_A,INFOSIGN,INTERSECTI,JURISDICTI,KCM_MANAGE,XCOORD,XCOORD_OFF,YCOORD,YCOORD_OFF,ZIPCODE,ROUTE_LIST,ON_STREET_,ROUTESIGN,ROUTESIGN_,SIGN_MOUNT,SIGNPOST,SIGNPOST_A,SCHEDULE_H,NUM_SHELTE,GISOBJID
"POINT (-122.232380803344 47.3029534223755)",23050,142,0,UNK,Unknown,81104,151474,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,NEXT,SR 18 Ramp,75.2,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,75.2,75.2,1995-12-29T00:00:00.000Z,24,Unknown,0,SR 18 Ramp,,N,UNK,Unknown,Far side,AUB,UNK,1293273.7,1293299,113661.9,113664.7,98001,,C St SW,Unknown,UNK,,Unknown,Unknown,UNK,0,100013056
"POINT (-122.25353568531 47.2762342634481)",23051,142,0,UNK,Unknown,81105,107761,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,NEXT,Seattle Blvd S,34,NS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,34,34,1989-09-02T00:00:00.000Z,24,Unknown,0,Seattle Blvd S,,N,UNK,Unknown,Near side,ALG,UNK,1287881.7,1287871,104038.6,104016.2,98001,,3rd Ave S,Unknown,UNK,,Unknown,Unknown,UNK,0,100013055
"POINT (-122.232434255738 47.3007307076078)",23052,142,0,YES,None,81106,159024,ACT,REG,AUB,Auburn,SE,NO,,S,NO,UNK,0,YelRed-Stop,10,NEXT,8th St SW,50,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,1733,50,1980-05-15T00:00:00.000Z,24,Unknown,0,8th St SW,,N,None,None,Far side,AUB,YES,1293295.9,1293271,112854.6,112854.3,98001,181 910 917,C St SW,A2 <=6 rts,KCM,Away,2in metal,Concrete,None,0,8450
"POINT (-122.254451068169 47.2749285700869)",23053,142,0,UNK,Unknown,81107,74013,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,NEXT,4th Ave S,47.4,NS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,47.4,47.4,1989-09-02T00:00:00.000Z,24,Unknown,0,4th Ave S,,N,UNK,Unknown,Near side,ALG,UNK,1287612.2,1287635,103554.8,103544.2,98001,,Seattle Blvd S,Unknown,UNK,,Unknown,Unknown,UNK,0,100013054
"POINT (-122.254945757843 47.2921131748906)",23054,142,0,UNK,Unknown,81108,24535,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,NEXT,11th Ave N,98.8,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,342.3,98.8,1991-04-12T00:00:00.000Z,24,Unknown,0,11th Ave N,,N,UNK,Unknown,Far side,ALG,UNK,1287602.9,1287628,109814.1,109813.8,98001,,Algona Blvd N,Unknown,UNK,,Unknown,Unknown,UNK,0,100013053
"POINT (-122.255203258002 47.2736975825545)",23055,142,0,UNK,Unknown,81109,93142,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,NEXT,Seattle Blvd N,39.7,NS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,238.8,39.7,1989-09-02T00:00:00.000Z,24,Unknown,0,Seattle Blvd N,,N,UNK,Unknown,Near side,PAC,UNK,1287450.5,1287440,103121.4,103098.7,98001,,5th Ave S,Unknown,UNK,,Unknown,Unknown,UNK,0,100013052
"POINT (-122.255136778382 47.2911335480503)",23056,142,0,NO,None,81110,69586,ACT,REG,ALG,Algona,SE,NO,,S,NO,UNK,0,Unknown,10,NEXT,10th Ave N,15,NS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,424.3,15,1980-05-15T00:00:00.000Z,24,Unknown,0,10th Ave N,,N,None,None,Near side,ALG,YES,1287598.7,1287574,109456.8,109457.4,98001,917,Algona Blvd N,Single,KCM,Away,2in metal,Cncrt-earth,None,0,8451
"POINT (-122.25492728488 47.2898003110247)",23057,142,0,UNK,Unknown,81112,75221,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,NEXT,9th Ave N,50,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,374.4,50,1991-04-12T00:00:00.000Z,24,Unknown,0,9th Ave N,,N,UNK,Unknown,Far side,ALG,UNK,1287592,1287617,108969.9,108970.2,98001,,Algona Blvd N,Unknown,UNK,,Unknown,Unknown,UNK,0,100013051
"POINT (-122.255079167955 47.2887153376484)",23058,142,0,NO,None,81114,42208,ACT,REG,ALG,Algona,SE,NO,,S,NO,UNK,0,Unknown,10,NEXT,8th Ave N,20,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,433.2,20,1980-05-15T00:00:00.000Z,24,Unknown,0,8th Ave N,,N,None,None,Far side,ALG,YES,1287596.6,1287572,108575.5,108575.2,98001,917,Algona Blvd N,Single,KCM,Away,2in metal,Cncrt-earth,None,0,8452
"POINT (-122.204573939983 47.3253525457246)",23521,141,2,UNK,Unknown,80824,41032,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,CURRENT,21st St NE,17.9,NS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,17.9,17.9,1986-06-28T00:00:00.000Z,24,Unknown,0,21st St NE,,N,UNK,Unknown,Near side,AUB,UNK,1300318.8,1300343,121703.8,121709.7,98002,,Riverview Dr NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013175
"POINT (-122.203656792762 47.3225145383641)",23522,141,2,UNK,Unknown,80825,121637,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,CURRENT,19th Dr NE,469.1,FM,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,1978,469.1,1986-06-28T00:00:00.000Z,24,Unknown,0,19th Dr NE,,N,UNK,Unknown,Far middle,AUB,UNK,1300526.8,1300552,120674.7,120670.6,98002,,Riverview Dr NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013174
"POINT (-122.20625809291 47.321454244712)",23523,141,2,UNK,Unknown,80826,121637,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,CURRENT,Pike St NE,1124,NM,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,1124,1124,1986-06-28T00:00:00.000Z,24,Unknown,0,Pike St NE,,N,UNK,Unknown,Near middle,AUB,UNK,1299901.5,1299900,120320.3,120295.4,98002,,Riverview Dr NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013173
"POINT (-122.211782049202 47.3202176655658)",23524,141,2,UNK,Unknown,80827,39638,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,CURRENT,Riverview Dr NE,86.8,FS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,297.3,86.8,1986-06-28T00:00:00.000Z,24,Unknown,0,Riverview Dr NE,,N,UNK,Unknown,Far side,AUB,UNK,1298522.3,1298522,119893.9,119868.9,98002,,14th St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013172
"POINT (-122.21416912592 47.3202176265504)",23525,141,2,UNK,Unknown,80828,151605,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,CURRENT,M St NE,43.7,FS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,437.4,43.7,1986-06-28T00:00:00.000Z,24,Unknown,0,M St NE,,N,UNK,Unknown,Far side,AUB,UNK,1297930.3,1297930,119904.5,119879.5,98002,,14th St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013171
"POINT (-122.21593880082 47.3317973385528)",23526,141,2,UNK,Unknown,80830,47421,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,CURRENT,K St NE,99,FS,1981-03-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,153.9,99,1986-06-28T00:00:00.000Z,24,Unknown,0,K St NE,,N,UNK,Unknown,Far side,AUB,UNK,1297567.1,1297567,124135.6,124110.6,98002,,28th St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013170
"POINT (-122.216137172376 47.3301472973009)",23527,141,2,UNK,Unknown,80832,154868,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,CURRENT,J St NE,101.7,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,101.7,101.7,1986-06-28T00:00:00.000Z,24,Unknown,0,J St NE,,N,UNK,Unknown,Far side,AUB,UNK,1297507.6,1297507,123534.7,123509.7,98002,,26th St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013169
"POINT (-122.213164008189 47.3298093119534)",23528,141,2,UNK,Unknown,80834,47135,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,CURRENT,M St NE,55.9,FS,1981-03-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,55.9,55.9,1986-06-28T00:00:00.000Z,24,Unknown,0,M St NE,,N,UNK,Unknown,Far side,AUB,UNK,1298242.6,1298242,123398.2,123373.2,98002,,M Pl NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013168
"POINT (-122.211218270375 47.3265235272752)",24064,141,2,UNK,Unknown,80822,34079,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,CURRENT,O St NE,29.5,FS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,29.5,29.5,1986-06-28T00:00:00.000Z,24,Unknown,0,O St NE,,N,UNK,Unknown,Far side,AUB,UNK,1298701.6,1298703,122141.2,122166.2,98002,,22nd St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013177
"POINT (-122.205785731715 47.3257365300889)",24065,141,2,UNK,Unknown,80823,10763,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,CURRENT,22nd Way NE,228.5,FS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,599.2,228.5,1986-06-28T00:00:00.000Z,24,Unknown,0,22nd Way NE,,N,UNK,Unknown,Far side,AUB,UNK,1300041.7,1300045,121879.9,121855.1,98002,,22nd St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013176
"POINT (-122.254671847572 47.2646564991913)",24066,141,2,UNK,Unknown,81162,38446,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,CURRENT,Chicago Blvd,59.4,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,281.2,59.4,1997-09-19T00:00:00.000Z,24,Unknown,0,Chicago Blvd,,N,UNK,Unknown,Far side,PAC,UNK,1287512.1,1287511,99823.89999999999,99798.92,98047,,3rd Ave SW,Unknown,UNK,,Unknown,Unknown,UNK,0,100013032
"POINT (-122.257488157774 47.2646838972399)",24112,141,2,UNK,Unknown,81164,128415,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,CURRENT,3rd Ave SW,23.6,NS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,23.6,23.6,1997-09-19T00:00:00.000Z,24,Unknown,0,3rd Ave SW,,N,UNK,Unknown,Near side,PAC,UNK,1286790.2,1286812,99833.39999999999,99821.84,98047,,Tacoma Blvd,Unknown,UNK,,Unknown,Unknown,UNK,0,100013031
"POINT (-122.258854744686 47.2647241973763)",24113,141,2,UNK,Unknown,81166,356092,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,CURRENT,3rd Ave SW,38.6,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,38.6,38.6,1997-09-19T00:00:00.000Z,24,Unknown,0,3rd Ave SW,,N,UNK,Unknown,Far side,PAC,UNK,1286495,1286473,99831.89999999999,99842.82000000001,98047,,Seattle Blvd S,Unknown,UNK,,Unknown,Unknown,UNK,0,100013030
"POINT (-122.256226647539 47.2722185964686)",24114,141,2,UNK,Unknown,81168,114997,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,Ellingson Rd,82.8,NS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,375.3,82.8,1997-09-19T00:00:00.000Z,24,Unknown,0,Ellingson Rd,,N,UNK,Unknown,Near side,PAC,UNK,1287153.7,1287176,102574.7,102564,98047,,Frontage Rd,Unknown,UNK,,Unknown,Unknown,UNK,0,100013029
"POINT (-122.249928297806 47.2723048197835)",24115,141,2,LTD,None,81170,27462,ACT,REG,PAC,Pacific,SE,NO,,N,NO,UNK,0,Unknown,10,CURRENT,Ellingson Rd,170.1,FS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,170.1,170.1,1989-09-02T00:00:00.000Z,24,Unknown,0,Ellingson Rd,,N,None,None,Far side,PAC,YES,1288715,1288740,102567.5,102566.6,98047,917,Milwaukee Blvd S,Single,KCM,Away,2in metal,Cncrt-earth,None,0,8467
"POINT (-122.256447656101 47.2739769575385)",24116,141,2,UNK,Unknown,81171,356081,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,Algona Blvd S,77.2,NS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,250.7,77.2,1989-09-02T00:00:00.000Z,24,Unknown,0,Algona Blvd S,,N,UNK,Unknown,Near side,PAC,UNK,1287134.1,1287133,103231.3,103206.3,98001,,5th Ave NW,Unknown,UNK,,Unknown,Unknown,UNK,0,100013028
"POINT (-122.249895452737 47.2742182742345)",24117,141,2,LTD,None,81172,114556,ACT,REG,ALG,Algona,SE,NO,,N,NO,UNK,0,Unknown,10,CURRENT,4th Ave S,20,FS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,434.5,20,1989-09-02T00:00:00.000Z,24,Unknown,0,4th Ave S,,N,None,None,Far side,ALG,YES,1288735.5,1288761,103265.2,103264.3,98001,917,Milwaukee Blvd S,Single,KCM,Toward,2in metal,Cncrt-earth,None,0,8468
"POINT (-122.256097391286 47.2750235742426)",24118,141,2,UNK,Unknown,81173,150882,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,4th Ave S,112.9,NS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,112.9,112.9,1989-09-02T00:00:00.000Z,24,Unknown,0,4th Ave S,,N,UNK,Unknown,Near side,ALG,UNK,1287202.4,1287227,103587,103586.4,98001,,Algona Blvd S,Unknown,UNK,,Unknown,Unknown,UNK,0,100013027
"POINT (-122.249870251353 47.2755207315751)",24119,141,2,LTD,None,81174,143983,ACT,REG,ALG,Algona,SE,NO,,N,NO,UNK,0,Unknown,10,CURRENT,3rd Ave S,40.4,FS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,372.6,40.4,1989-09-02T00:00:00.000Z,24,Unknown,0,3rd Ave S,,N,None,None,Far side,ALG,YES,1288750.7,1288776,103739.8,103739.2,98001,917,Milwaukee Blvd S,Single,KCM,Toward,2in metal,Cncrt-earth,None,0,8469
"POINT (-122.256086623085 47.2764067403638)",24120,141,2,UNK,Unknown,81175,58107,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,3rd Ave S,62.6,NS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,62.6,62.6,1989-09-02T00:00:00.000Z,24,Unknown,0,3rd Ave S,,N,UNK,Unknown,Near side,ALG,UNK,1287214.4,1287239,104091.4,104090.8,98001,,Algona Blvd S,Unknown,UNK,,Unknown,Unknown,UNK,0,100013026
"POINT (-122.249858478175 47.2764259895728)",24121,141,2,UNK,Unknown,81176,143983,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,Clay St,42.4,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,42.4,42.4,1986-09-06T00:00:00.000Z,24,Unknown,0,Clay St,,N,UNK,Unknown,Far side,ALG,UNK,1288759.7,1288785,104069.9,104069.3,98001,,Milwaukee Blvd S,Unknown,UNK,,Unknown,Unknown,UNK,0,100013025
"POINT (-122.256059828003 47.2780898015362)",24122,141,2,UNK,Unknown,81177,99887,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,2nd Ave S,85,FS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-08T00:00:00.000Z,379.5,85,1989-09-02T00:00:00.000Z,24,Unknown,0,2nd Ave S,,N,UNK,Unknown,Far side,ALG,UNK,1287231.6,1287257,104705.8,104704.5,98001,,Algona Blvd S,Unknown,UNK,,Unknown,Unknown,UNK,0,100013024
"POINT (-122.211218270375 47.3265235272752)",24928,142,0,UNK,Unknown,80822,34079,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,NEXT,O St NE,29.5,FS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,29.5,29.5,1986-06-28T00:00:00.000Z,24,Unknown,0,O St NE,,N,UNK,Unknown,Far side,AUB,UNK,1298701.6,1298703,122141.2,122166.2,98002,,22nd St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013177
"POINT (-122.205785731715 47.3257365300889)",24960,142,0,UNK,Unknown,80823,10763,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,NEXT,22nd Way NE,228.5,FS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,599.2,228.5,1986-06-28T00:00:00.000Z,24,Unknown,0,22nd Way NE,,N,UNK,Unknown,Far side,AUB,UNK,1300041.7,1300045,121879.9,121855.1,98002,,22nd St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013176
"POINT (-122.204573939983 47.3253525457246)",24961,142,0,UNK,Unknown,80824,41032,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,NEXT,21st St NE,17.9,NS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,17.9,17.9,1986-06-28T00:00:00.000Z,24,Unknown,0,21st St NE,,N,UNK,Unknown,Near side,AUB,UNK,1300318.8,1300343,121703.8,121709.7,98002,,Riverview Dr NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013175
"POINT (-122.203656792762 47.3225145383641)",24962,142,0,UNK,Unknown,80825,121637,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,NEXT,19th Dr NE,469.1,FM,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,1978,469.1,1986-06-28T00:00:00.000Z,24,Unknown,0,19th Dr NE,,N,UNK,Unknown,Far middle,AUB,UNK,1300526.8,1300552,120674.7,120670.6,98002,,Riverview Dr NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013174
"POINT (-122.256226647539 47.2722185964686)",24963,142,0,UNK,Unknown,81168,114997,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,NEXT,Ellingson Rd,82.8,NS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,375.3,82.8,1997-09-19T00:00:00.000Z,24,Unknown,0,Ellingson Rd,,N,UNK,Unknown,Near side,PAC,UNK,1287153.7,1287176,102574.7,102564,98047,,Frontage Rd,Unknown,UNK,,Unknown,Unknown,UNK,0,100013029
"POINT (-122.249928297806 47.2723048197835)",24964,142,0,LTD,None,81170,27462,ACT,REG,PAC,Pacific,SE,NO,,N,NO,UNK,0,Unknown,10,NEXT,Ellingson Rd,170.1,FS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,170.1,170.1,1989-09-02T00:00:00.000Z,24,Unknown,0,Ellingson Rd,,N,None,None,Far side,PAC,YES,1288715,1288740,102567.5,102566.6,98047,917,Milwaukee Blvd S,Single,KCM,Away,2in metal,Cncrt-earth,None,0,8467
"POINT (-122.256447656101 47.2739769575385)",24965,142,0,UNK,Unknown,81171,356081,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,NEXT,Algona Blvd S,77.2,NS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,250.7,77.2,1989-09-02T00:00:00.000Z,24,Unknown,0,Algona Blvd S,,N,UNK,Unknown,Near side,PAC,UNK,1287134.1,1287133,103231.3,103206.3,98001,,5th Ave NW,Unknown,UNK,,Unknown,Unknown,UNK,0,100013028
"POINT (-122.249895452737 47.2742182742345)",24966,142,0,LTD,None,81172,114556,ACT,REG,ALG,Algona,SE,NO,,N,NO,UNK,0,Unknown,10,NEXT,4th Ave S,20,FS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,434.5,20,1989-09-02T00:00:00.000Z,24,Unknown,0,4th Ave S,,N,None,None,Far side,ALG,YES,1288735.5,1288761,103265.2,103264.3,98001,917,Milwaukee Blvd S,Single,KCM,Toward,2in metal,Cncrt-earth,None,0,8468
"POINT (-122.256097391286 47.2750235742426)",24967,142,0,UNK,Unknown,81173,150882,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,NEXT,4th Ave S,112.9,NS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,112.9,112.9,1989-09-02T00:00:00.000Z,24,Unknown,0,4th Ave S,,N,UNK,Unknown,Near side,ALG,UNK,1287202.4,1287227,103587,103586.4,98001,,Algona Blvd S,Unknown,UNK,,Unknown,Unknown,UNK,0,100013027
"POINT (-122.249870251353 47.2755207315751)",24968,142,0,LTD,None,81174,143983,ACT,REG,ALG,Algona,SE,NO,,N,NO,UNK,0,Unknown,10,NEXT,3rd Ave S,40.4,FS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,372.6,40.4,1989-09-02T00:00:00.000Z,24,Unknown,0,3rd Ave S,,N,None,None,Far side,ALG,YES,1288750.7,1288776,103739.8,103739.2,98001,917,Milwaukee Blvd S,Single,KCM,Toward,2in metal,Cncrt-earth,None,0,8469
"POINT (-122.256086623085 47.2764067403638)",24969,142,0,UNK,Unknown,81175,58107,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,NEXT,3rd Ave S,62.6,NS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,62.6,62.6,1989-09-02T00:00:00.000Z,24,Unknown,0,3rd Ave S,,N,UNK,Unknown,Near side,ALG,UNK,1287214.4,1287239,104091.4,104090.8,98001,,Algona Blvd S,Unknown,UNK,,Unknown,Unknown,UNK,0,100013026
"POINT (-122.249858478175 47.2764259895728)",24970,142,0,UNK,Unknown,81176,143983,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,NEXT,Clay St,42.4,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,42.4,42.4,1986-09-06T00:00:00.000Z,24,Unknown,0,Clay St,,N,UNK,Unknown,Far side,ALG,UNK,1288759.7,1288785,104069.9,104069.3,98001,,Milwaukee Blvd S,Unknown,UNK,,Unknown,Unknown,UNK,0,100013025
"POINT (-122.256059828003 47.2780898015362)",24971,142,0,UNK,Unknown,81177,99887,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,NEXT,2nd Ave S,85,FS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,379.5,85,1989-09-02T00:00:00.000Z,24,Unknown,0,2nd Ave S,,N,UNK,Unknown,Far side,ALG,UNK,1287231.6,1287257,104705.8,104704.5,98001,,Algona Blvd S,Unknown,UNK,,Unknown,Unknown,UNK,0,100013024
"POINT (-122.249837863365 47.2786428228486)",24972,142,0,YES,None,81178,48529,ACT,REG,ALG,Algona,SE,NO,,N,NO,UNK,0,Unknown,10,NEXT,Warde St,110,FS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,163,110,2018-10-26T00:00:00.000Z,24,Unknown,0,Warde St,,N,None,None,Far side,ALG,YES,1288780.1,1288805,104878.6,104877.7,98001,917,Milwaukee Blvd S,Single,KCM,Toward,2in metal,Cncrt-earth,None,1,8470
"POINT (-122.255710875373 47.2790376908477)",24973,142,0,UNK,Unknown,81179,74207,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,NEXT,Algona Blvd S,39.1,FS,1986-09-06T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,39.1,39.1,1989-09-02T00:00:00.000Z,24,Unknown,0,Algona Blvd S,,N,UNK,Unknown,Far side,ALG,UNK,1287350.5,1287350,105073.6,105048.6,98001,,1st Ave N,Unknown,UNK,,Unknown,Unknown,UNK,0,100013023
"POINT (-122.251232384656 47.279404052064)",24974,142,0,UNK,Unknown,81180,150177,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,NEXT,1st Ave S,133.1,FS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,133.1,133.1,1991-04-12T00:00:00.000Z,24,Unknown,0,1st Ave S,,N,UNK,Unknown,Far side,ALG,UNK,1288486.7,1288464,105171.7,105161.7,98001,,Main St,Unknown,UNK,,Unknown,Unknown,UNK,0,100013022
